index,time,type,process,f,value,error,time_seconds,time_diff_seconds
7359,38229030544,invoke,0.0,read,18,,38.229030544,6.506999994826401e-06
7360,38231612371,ok,4.0,read,18,,38.231612371,0.002581827000000203
7361,38231656563,ok,1.0,read,18,,38.231656563,4.419200000427281e-05
7362,38231666765,invoke,1.0,read,18,,38.231666765,1.020199999857141e-05
7363,38236099168,ok,1.0,read,18,,38.236099168,0.004432403000002694
7364,38236173897,ok,0.0,read,18,,38.236173897,7.472899999783067e-05
7365,38236181076,invoke,5.0,cas,18,,38.236181076,7.179000000689939e-06
7366,38238091941,invoke,4.0,read,18,,38.238091941,0.0019108649999992622
7367,38296606936,ok,5.0,cas,18,,38.296606936,0.05851499500000301
7368,38296679427,ok,4.0,read,18,,38.296679427,7.249099999739883e-05
7369,38296692130,invoke,4.0,read,18,,38.29669213,1.270299999589497e-05
7370,38297577271,invoke,0.0,read,18,,38.297577271,0.0008851410000048077
7371,38301289903,invoke,1.0,read,18,,38.301289903,0.003712631999995608
7372,38331281583,ok,4.0,read,18,,38.331281583,0.029991680000001963
7373,38331298901,ok,0.0,read,18,,38.331298901,1.731799999760142e-05
7374,38331307355,invoke,0.0,read,18,,38.331307355,8.454000003155215e-06
7375,38334367335,invoke,9.0,write,18,,38.334367335,0.003059980000003293
7376,38336141601,invoke,5.0,cas,18,,38.336141601,0.0017742659999981925
7377,38405918752,ok,1.0,read,18,,38.405918752,0.0697771509999967
7378,38405937382,ok,0.0,read,18,,38.405937382,1.8629999999575375e-05
7379,38405942500,ok,9.0,write,18,,38.4059425,5.118000004245005e-06
7380,38405950972,invoke,0.0,read,18,,38.405950972,8.471999997539115e-06
7381,38459016485,fail,5.0,cas,18,,38.459016485,0.05306551299999995
7382,38459029859,invoke,5.0,cas,18,,38.459029859,1.3373999998123054e-05
7383,38460234368,invoke,6.0,write,18,,38.460234368,0.0012045090000043501
7384,38462169690,invoke,1.0,read,18,,38.46216969,0.0019353220000013494
7385,38463866432,ok,0.0,read,18,,38.463866432,0.0016967420000000288
7386,38464872992,fail,5.0,cas,18,,38.464872992,0.0010065599999933283
7387,38464943177,invoke,4.0,read,18,,38.464943177,7.01850000055515e-05
7388,38472639622,ok,6.0,write,18,,38.472639622,0.007696445000000551
7389,38472769763,ok,1.0,read,18,,38.472769763,0.00013014099999963946
7390,38472783516,invoke,0.0,read,18,,38.472783516,1.3752999997507231e-05
7391,38473757442,invoke,5.0,write,18,,38.473757442,0.0009739260000003469
7392,38478602243,ok,4.0,read,18,,38.478602243,0.00484480099999729
7393,38478755484,invoke,1.0,read,18,,38.478755484,0.00015324099999958207
7394,38479726431,ok,0.0,read,18,,38.479726431,0.000970947000006106
7395,38479758565,invoke,0.0,read,18,,38.479758565,3.213399999424382e-05
7396,38485476898,ok,5.0,write,18,,38.485476898,0.00571833300000435
7397,38485683972,ok,1.0,read,18,,38.485683972,0.0002070739999950888
7398,38485776717,invoke,9.0,cas,18,,38.485776717,9.274500000344688e-05
7399,38486916606,ok,0.0,read,18,,38.486916606,0.0011398890000009487
7400,38487279048,invoke,0.0,read,18,,38.487279048,0.00036244199999657667
7401,38488270219,invoke,5.0,write,18,,38.488270219,0.0009911710000025664
7402,38488929497,invoke,6.0,cas,18,,38.488929497,0.0006592780000005405
7403,38534734002,fail,9.0,cas,18,,38.534734002,0.04580450499999955
7404,38534753395,ok,5.0,write,18,,38.534753395,1.9393000002310146e-05
7405,38534758654,ok,0.0,read,18,,38.534758654,5.258999998147829e-06
7406,38534764381,invoke,0.0,read,18,,38.534764381,5.7270000013431854e-06
7407,38538727138,invoke,1.0,read,18,,38.538727138,0.003962756999996486
7408,38540284944,fail,6.0,cas,18,,38.540284944,0.0015578060000009941
7409,38540342180,invoke,5.0,cas,18,,38.54034218,5.7236000003513254e-05
7410,38540853135,invoke,4.0,read,18,,38.540853135,0.0005109549999957608
7411,38542573090,ok,1.0,read,18,,38.54257309,0.001719954999998663
7412,38544637997,ok,0.0,read,18,,38.544637997,0.002064907000004723
7413,38544743563,invoke,6.0,cas,18,,38.544743563,0.00010556599999489436
7414,38546236988,ok,4.0,read,18,,38.546236988,0.001493424999999604
7415,38549971975,fail,5.0,cas,18,,38.549971975,0.0037349870000014107
7416,38550201708,fail,6.0,cas,18,,38.550201708,0.00022973300000472818
7417,38550271315,invoke,5.0,cas,18,,38.550271315,6.960700000036013e-05
7418,38551138158,invoke,6.0,cas,18,,38.551138158,0.000866842999997175
7419,38552323689,invoke,0.0,read,18,,38.552323689,0.0011855309999972974
7420,38554170027,invoke,1.0,read,18,,38.554170027,0.001846338000000003
7421,38554593187,invoke,4.0,read,18,,38.554593187,0.0004231600000039748
7422,38601206877,fail,6.0,cas,18,,38.601206877,0.04661369000000093
7423,38601228525,fail,5.0,cas,18,,38.601228525,2.1648000000595857e-05
7424,38601232971,ok,1.0,read,18,,38.601232971,4.445999998381467e-06
7425,38601236061,ok,0.0,read,18,,38.601236061,3.0899999998723615e-06
7426,38601238665,invoke,5.0,write,18,,38.601238665,2.603999995187678e-06
7427,38604859385,invoke,6.0,write,18,,38.604859385,0.003620720000000688
7428,38606464631,invoke,9.0,cas,18,,38.606464631,0.0016052460000040014
7429,38609226726,ok,4.0,read,18,,38.609226726,0.0027620950000013522
7430,38609316174,invoke,4.0,read,18,,38.609316174,8.94479999971054e-05
7431,38611094254,ok,5.0,write,18,,38.611094254,0.0017780800000011254
7432,38611382868,invoke,0.0,read,18,,38.611382868,0.0002886139999986881
7433,38614217808,ok,6.0,write,18,,38.614217808,0.0028349399999996194
7434,38614270595,fail,9.0,cas,18,,38.614270595,5.278700000133085e-05
7435,38614278456,invoke,1.0,read,18,,38.614278456,7.861000000275453e-06
7436,38616111639,ok,4.0,read,18,,38.616111639,0.0018331830000022364
7437,38616967754,ok,0.0,read,18,,38.616967754,0.0008561149999977147
7438,38617085765,invoke,0.0,read,18,,38.617085765,0.00011801099999786402
7439,38620076168,ok,1.0,read,18,,38.620076168,0.0029904029999983095
7440,38620134372,invoke,6.0,write,18,,38.620134372,5.820400000544623e-05
7441,38620545319,ok,0.0,read,18,,38.620545319,0.0004109469999988846
7442,38620554911,invoke,0.0,read,18,,38.620554911,9.591999997837775e-06
7443,38622225485,invoke,9.0,write,18,,38.622225485,0.0016705740000020342
7444,38623877634,ok,6.0,write,18,,38.623877634,0.001652149000001657
7445,38623959970,invoke,1.0,read,18,,38.62395997,8.233599999840635e-05
7446,38624437579,invoke,4.0,read,18,,38.624437579,0.0004776090000007116
7447,38624941815,ok,0.0,read,18,,38.624941815,0.0005042359999976043
7448,38627769889,invoke,0.0,read,18,,38.627769889,0.0028280739999999582
7449,38629147808,ok,9.0,write,18,,38.629147808,0.0013779189999993946
7450,38629394724,invoke,5.0,cas,18,,38.629394724,0.0002469160000018178
7451,38631309312,ok,1.0,read,18,,38.631309312,0.0019145879999982185
7452,38631380820,invoke,1.0,read,18,,38.63138082,7.150799999777746e-05
7453,38675360022,ok,4.0,read,18,,38.675360022,0.043979202000002715
7454,38675378278,ok,0.0,read,18,,38.675378278,1.8255999997052186e-05
7455,38675382278,fail,5.0,cas,18,,38.675382278,4.0000000041118255e-06
7456,38675387160,invoke,4.0,read,18,,38.67538716,4.881999998929132e-06
7457,38676266601,invoke,0.0,read,18,,38.676266601,0.0008794410000021458
7458,38678130020,invoke,5.0,write,18,,38.67813002,0.0018634189999957584
7459,38681989361,ok,4.0,read,18,,38.681989361,0.003859341000001848
7460,38682149340,invoke,4.0,read,18,,38.68214934,0.00015997900000286336
7461,38682590433,ok,1.0,read,18,,38.682590433,0.00044109299999917084
7462,38684192982,invoke,1.0,read,18,,38.684192982,0.0016025489999975662
7463,38685595313,ok,0.0,read,18,,38.685595313,0.0014023310000013112
7464,38685747839,invoke,0.0,read,18,,38.685747839,0.00015252600000081884
7465,38726871791,ok,4.0,read,18,,38.726871791,0.04112395199999952
7466,38726950131,ok,1.0,read,18,,38.726950131,7.834000000173091e-05
7467,38726963669,ok,5.0,write,18,,38.726963669,1.353799999748162e-05
7468,38726974348,ok,0.0,read,18,,38.726974348,1.0678999998958716e-05
7469,38726980264,invoke,0.0,read,18,,38.726980264,5.915999999217547e-06
7470,38729208166,invoke,1.0,read,18,,38.729208166,0.002227902000001336
7471,38778745159,ok,0.0,read,18,,38.778745159,0.049536993000003804
7472,38778760181,invoke,0.0,read,18,,38.778760181,1.5021999999476066e-05
7473,38834410197,ok,1.0,read,18,,38.834410197,0.055650015999994196
7474,38834497929,ok,0.0,read,18,,38.834497929,8.77320000043369e-05
7475,38834514088,invoke,1.0,read,18,,38.834514088,1.6158999997628598e-05
7476,38835141351,invoke,5.0,write,18,,38.835141351,0.0006272629999983792
7477,38837452093,invoke,4.0,read,18,,38.837452093,0.0023107420000059165
7478,38839842240,invoke,6.0,write,18,,38.83984224,0.0023901469999998426
7479,38840475057,invoke,9.0,cas,18,,38.840475057,0.0006328169999960664
7480,38842059151,ok,1.0,read,18,,38.842059151,0.0015840940000018122
7481,38842158479,invoke,0.0,read,18,,38.842158479,9.932799999745612e-05
7482,38843048052,ok,5.0,write,18,,38.843048052,0.0008895730000020308
7483,38843073085,invoke,5.0,cas,18,,38.843073085,2.5033000000007632e-05
7484,38848943718,ok,4.0,read,18,,38.848943718,0.00587063300000068
7485,38848962161,ok,6.0,write,18,,38.848962161,1.8443000001866494e-05
7486,38848967653,invoke,1.0,read,18,,38.848967653,5.491999999662767e-06
7487,38853237572,ok,9.0,cas,18,,38.853237572,0.00426991899999507
7488,38853253808,ok,0.0,read,18,,38.853253808,1.6236000000446893e-05
7489,38853257428,invoke,0.0,read,18,,38.853257428,3.620000001092194e-06
7490,38930930097,ok,1.0,read,18,,38.930930097,0.0776726690000018
7491,38931018775,fail,5.0,cas,18,,38.931018775,8.867799999734416e-05
7492,38931030736,ok,0.0,read,18,,38.931030736,1.1960999998450461e-05
7493,38931035138,invoke,0.0,read,18,,38.931035138,4.402000001846318e-06
7494,38933121952,invoke,5.0,write,18,,38.933121952,0.0020868140000018798
7495,38933763162,invoke,6.0,cas,18,,38.933763162,0.0006412099999977272
7496,39006025616,ok,0.0,read,18,,39.006025616,0.07226245400000408
7497,39006738727,ok,5.0,write,18,,39.006738727,0.0007131109999960472
7498,39006808093,invoke,5.0,write,18,,39.006808093,6.936599999818327e-05
7499,39009400943,invoke,4.0,read,18,,39.009400943,0.002592850000006308
7500,39093661566,fail,6.0,cas,18,,39.093661566,0.0842606229999987
7501,39093699191,ok,4.0,read,18,,39.093699191,3.762499999737656e-05
7502,39093706169,ok,5.0,write,18,,39.093706169,6.978000001822693e-06
7503,39093709704,invoke,4.0,read,18,,39.093709704,3.534999997611976e-06
7504,39096492490,invoke,5.0,cas,18,,39.09649249,0.002782786000004478
7505,39099282969,invoke,0.0,read,18,,39.099282969,0.0027904789999979585
7506,39102563492,invoke,1.0,read,18,,39.102563492,0.0032805230000008123
7507,39105962387,invoke,9.0,cas,18,,39.105962387,0.003398894999996571
7508,39107206339,ok,5.0,cas,18,,39.107206339,0.0012439520000029347
7509,39107249397,invoke,5.0,write,18,,39.107249397,4.305799999571036e-05
7510,39161280425,ok,0.0,read,18,,39.161280425,0.054031028000004255
7511,39161303606,ok,4.0,read,18,,39.161303606,2.318099999598644e-05
7512,39161307787,ok,1.0,read,18,,39.161307787,4.181000001324264e-06
7513,39161311187,fail,9.0,cas,18,,39.161311187,3.4000000042055945e-06
7514,39161315055,info,57.0,write,16,timeout,39.161315055,3.868000000295524e-06
7515,39161354884,invoke,6.0,cas,18,,39.161354884,3.982899999499523e-05
7516,39229880249,ok,5.0,write,18,,39.229880249,0.06852536499999928
7517,39229965041,invoke,5.0,write,18,,39.229965041,8.479200000266474e-05
7518,39230548147,invoke,1.0,read,18,,39.230548147,0.000583106000000555
7519,39275580072,fail,2.0,read,17,timeout,39.275580072,0.04503192499999642
7520,39275828051,fail,3.0,read,17,timeout,39.275828051,0.00024797900000095296
7521,39275973182,ok,6.0,cas,18,,39.275973182,0.00014513100000357326
7522,39275987304,ok,5.0,write,18,,39.275987304,1.4121999996064005e-05
7523,39275992101,invoke,5.0,cas,18,,39.275992101,4.797000002554341e-06
7524,39277769536,invoke,3.0,read,18,,39.277769536,0.0017774350000010486
7525,39278755280,ok,1.0,read,18,,39.27875528,0.0009857439999976236
7526,39278800111,invoke,6.0,cas,18,,39.278800111,4.4831000003853205e-05
7527,39280741847,invoke,0.0,read,18,,39.280741847,0.001941735999999139
7528,39282088628,invoke,67.0,write,18,,39.282088628,0.0013467809999951896
7529,39283905369,fail,5.0,cas,18,,39.283905369,0.0018167410000060613
7530,39283934205,fail,6.0,cas,18,,39.283934205,2.8835999998477746e-05
7531,39283939408,invoke,9.0,write,18,,39.283939408,5.203000000619795e-06
7532,39286256768,ok,0.0,read,18,,39.286256768,0.002317359999999269
7533,39286354124,invoke,0.0,read,18,,39.286354124,9.735599999771694e-05
7534,39334674816,ok,0.0,read,18,,39.334674816,0.04832069200000433
7535,39334745381,ok,9.0,write,18,,39.334745381,7.056499999436028e-05
7536,39334756288,info,58.0,write,17,timeout,39.334756288,1.0907000003612666e-05
7537,39334796964,invoke,9.0,cas,18,,39.334796964,4.067599999757476e-05
7538,39334999168,invoke,5.0,cas,18,,39.334999168,0.00020220400000425798
7539,39338295021,invoke,0.0,read,18,,39.338295021,0.0032958529999973507
7540,39342499624,invoke,1.0,read,18,,39.342499624,0.0042046029999980306
7541,39344199746,invoke,6.0,cas,18,,39.344199746,0.0017001220000025796
7542,39346170678,ok,0.0,read,18,,39.346170678,0.0019709319999989816
7543,39346361258,fail,9.0,cas,18,,39.346361258,0.0001905800000017166
7544,39346370554,ok,1.0,read,18,,39.346370554,9.296000001768334e-06
7545,39346373695,invoke,68.0,write,18,,39.346373695,3.1409999934339794e-06
7546,39349225278,invoke,9.0,write,18,,39.349225278,0.0028515830000017672
7547,39349489277,invoke,0.0,read,18,,39.349489277,0.0002639990000048442
7548,39349636725,ok,5.0,cas,18,,39.349636725,0.00014744799999988345
7549,39350847513,invoke,5.0,cas,18,,39.350847513,0.0012107879999945226
7550,39420495867,fail,6.0,cas,18,,39.420495867,0.06964835400000169
7551,39421277502,ok,9.0,write,18,,39.421277502,0.0007816350000027228
7552,39421323571,ok,0.0,read,18,,39.421323571,4.6068999999704374e-05
7553,39421511605,invoke,9.0,write,18,,39.421511605,0.000188033999997117
7554,39423177635,invoke,0.0,read,18,,39.423177635,0.0016660300000026496
7555,39472862394,fail,5.0,cas,18,,39.472862394,0.04968475900000158
7556,39472899260,ok,9.0,write,18,,39.47289926,3.6865999994972753e-05
7557,39472903730,ok,0.0,read,18,,39.47290373,4.470000000367236e-06
7558,39472946292,invoke,9.0,write,18,,39.472946292,4.256200000440913e-05
7559,39473464747,invoke,0.0,read,18,,39.473464747,0.0005184549999981414
7560,39476381077,invoke,1.0,read,18,,39.476381077,0.002916329999997913
7561,39522801380,ok,1.0,read,18,,39.52280138,0.04642030299999789
7562,39522912226,ok,9.0,write,18,,39.522912226,0.00011084600000543787
7563,39522929954,ok,0.0,read,18,,39.522929954,1.7727999995997834e-05
7564,39522936821,invoke,5.0,cas,18,,39.522936821,6.867000003296653e-06
7565,39523840804,invoke,6.0,cas,18,,39.523840804,0.0009039830000006077
7566,39525326375,invoke,4.0,read,18,,39.525326375,0.0014855709999963551
7567,39589346453,fail,5.0,cas,18,,39.589346453,0.06402007799999865
7568,39589361131,fail,6.0,cas,18,,39.589361131,1.4677999999435087e-05
7569,39589365182,invoke,0.0,read,18,,39.589365182,4.051000004778871e-06
7570,39657184474,ok,4.0,read,18,,39.657184474,0.06781929199999581
7571,39657195816,invoke,5.0,write,18,,39.657195816,1.1342000000524877e-05
7572,39659499916,invoke,6.0,write,18,,39.659499916,0.002304100000003473
7573,39718316697,ok,0.0,read,18,,39.718316697,0.05881678099999732
7574,39718333360,ok,5.0,write,18,,39.71833336,1.6663000003802608e-05
7575,39718336958,invoke,9.0,cas,18,,39.718336958,3.597999999271906e-06
7576,39760662411,ok,6.0,write,18,,39.760662411,0.04232545299999657
7577,39760728708,invoke,0.0,read,18,,39.760728708,6.629700000360117e-05
7578,39815006025,ok,0.0,read,18,,39.815006025,0.05427731700000038
7579,39815150875,ok,9.0,cas,18,,39.815150875,0.0001448499999980868
7580,39815203067,invoke,9.0,cas,18,,39.815203067,5.219199999828561e-05
7581,39817562288,invoke,5.0,write,18,,39.817562288,0.0023592209999989677
7582,39864090621,fail,9.0,cas,18,,39.864090621,0.04652833300000481
7583,39864282893,ok,5.0,write,18,,39.864282893,0.00019227199999960476
7584,39864310514,invoke,0.0,read,18,,39.864310514,2.7621000000976892e-05
7585,39867237128,invoke,5.0,cas,18,,39.867237128,0.002926613999996164
7586,39869077758,ok,0.0,read,18,,39.869077758,0.0018406300000037845
7587,39869232258,invoke,2.0,read,18,,39.869232258,0.00015449999999361808
7588,39871195096,invoke,4.0,read,18,,39.871195096,0.0019628380000042966
7589,39872358979,fail,5.0,cas,18,,39.872358979,0.0011638829999967015
7590,39872479475,invoke,5.0,write,18,,39.872479475,0.00012049600000096916
7591,39877348614,ok,4.0,read,18,,39.877348614,0.004869139000000189
7592,39877435093,invoke,0.0,read,18,,39.877435093,8.647900000369191e-05
7593,39937817939,ok,5.0,write,18,,39.937817939,0.06038284599999599
7594,39937843525,invoke,6.0,cas,18,,39.937843525,2.558599999957778e-05
7595,39940577083,invoke,9.0,write,18,,39.940577083,0.002733558000002745
7596,39942480712,invoke,1.0,read,18,,39.942480712,0.0019036289999974088
7597,39945028629,ok,0.0,read,18,,39.945028629,0.002547917000001121
7598,39948536219,invoke,5.0,cas,19,,39.948536219,0.0035075899999981175
7599,39997017304,fail,6.0,cas,18,,39.997017304,0.04848108500000592
7600,39997082054,ok,1.0,read,18,,39.997082054,6.47499999999468e-05
7601,39997723536,ok,9.0,write,18,,39.997723536,0.0006414819999989163
7602,39997766276,invoke,0.0,read,19,,39.997766276,4.273999999782063e-05
7603,40061275493,ok,0.0,read,19,,40.061275493,0.06350921699999645
7604,40061322557,fail,5.0,cas,19,,40.061322557,4.706400000031863e-05
7605,40061331096,invoke,0.0,read,19,,40.061331096,8.539000006635433e-06
7606,40063322851,invoke,1.0,read,19,,40.063322851,0.0019917549999988182
7607,40136922102,ok,0.0,read,19,,40.136922102,0.07359925099999742
7608,40136941993,invoke,5.0,write,19,,40.136941993,1.9891000000882286e-05
7609,40144025044,ok,1.0,read,19,,40.144025044,0.007083051000002172
7610,40144082811,invoke,4.0,read,19,,40.144082811,5.7766999994157686e-05
7611,40145835718,invoke,6.0,cas,19,,40.145835718,0.001752907000003745
7612,40152715100,ok,5.0,write,19,,40.1527151,0.006879382000001044
7613,40152776938,invoke,5.0,cas,19,,40.152776938,6.183800000059136e-05
7614,40252514795,ok,4.0,read,19,,40.252514795,0.09973785700000093
7615,40252528363,fail,6.0,cas,19,,40.252528363,1.3567999999963831e-05
7616,40252536256,invoke,6.0,cas,19,,40.252536256,7.892999995817718e-06
7617,40254223223,invoke,0.0,read,19,,40.254223223,0.0016869669999977077
7618,40256397133,invoke,9.0,write,19,,40.256397133,0.002173910000003332
7619,40257565492,fail,6.0,cas,19,,40.257565492,0.0011683589999975652
7620,40258175036,invoke,6.0,write,19,,40.258175036,0.0006095439999995733
7621,40259770290,fail,5.0,cas,19,,40.25977029,0.0015952540000014892
7622,40259872306,invoke,1.0,read,19,,40.259872306,0.00010201599999959399
7623,40261284652,ok,0.0,read,19,,40.261284652,0.0014123460000021737
7624,40261509417,invoke,5.0,cas,19,,40.261509417,0.00022476499999868338
7625,40264114416,invoke,4.0,read,19,,40.264114416,0.0026049989999989975
7626,40266880561,invoke,0.0,read,19,,40.266880561,0.0027661450000024956
7627,40269435517,ok,9.0,write,19,,40.269435517,0.0025549559999973326
7628,40269546254,invoke,9.0,write,19,,40.269546254,0.00011073699999997189
7629,40273439201,ok,6.0,write,19,,40.273439201,0.003892947000004199
7630,40273536243,invoke,6.0,write,19,,40.273536243,9.704200000015817e-05
7631,40324973580,ok,1.0,read,19,,40.32497358,0.051437336999995864
7632,40324989776,fail,5.0,cas,19,,40.324989776,1.6196000004242705e-05
7633,40324993816,ok,4.0,read,19,,40.324993816,4.040000000316013e-06
7634,40324996789,ok,0.0,read,19,,40.324996789,2.9729999937444518e-06
7635,40324999726,ok,9.0,write,19,,40.324999726,2.937000004976653e-06
7636,40325002444,invoke,5.0,write,19,,40.325002444,2.717999997514653e-06
7637,40328084087,invoke,0.0,read,19,,40.328084087,0.003081643000001577
7638,40332215791,invoke,9.0,cas,19,,40.332215791,0.004131704000002401
7639,40332607908,invoke,1.0,read,19,,40.332607908,0.000392116999996972
7640,40336541574,ok,6.0,write,19,,40.336541574,0.003933666000001779
7641,40336779970,ok,5.0,write,19,,40.33677997,0.00023839600000030714
7642,40336824807,ok,0.0,read,19,,40.336824807,4.483699999724422e-05
7643,40336835987,invoke,0.0,read,19,,40.336835987,1.1180000001331791e-05
7644,40337429683,invoke,5.0,write,19,,40.337429683,0.000593696000002808
7645,40342432424,fail,9.0,cas,19,,40.342432424,0.005002740999998423
7646,40342460946,invoke,6.0,write,19,,40.342460946,2.852200000091898e-05
7647,40344765305,ok,1.0,read,19,,40.344765305,0.0023043590000000336
7648,40344838423,invoke,9.0,cas,19,,40.344838423,7.311799999598634e-05
7649,40397717394,ok,0.0,read,19,,40.397717394,0.05287897099999839
7650,40397792652,ok,6.0,write,19,,40.397792652,7.525800000252048e-05
7651,40397807874,ok,5.0,write,19,,40.397807874,1.5222000001813285e-05
7652,40397906804,fail,9.0,cas,19,,40.397906804,9.893000000005259e-05
7653,40398011434,invoke,5.0,write,19,,40.398011434,0.00010462999999560907
7654,40398631012,invoke,4.0,read,19,,40.398631012,0.0006195780000055606
7655,40401211683,invoke,6.0,write,19,,40.401211683,0.0025806709999969257
7656,40401702559,invoke,9.0,write,19,,40.401702559,0.0004908760000006396
7657,40450791664,ok,4.0,read,19,,40.450791664,0.04908910500000019
7658,40450810664,ok,5.0,write,19,,40.450810664,1.9000000001767603e-05
7659,40450816365,ok,6.0,write,19,,40.450816365,5.700999999191936e-06
7660,40450831279,invoke,0.0,read,19,,40.450831279,1.4913999997645533e-05
7661,40451299539,invoke,1.0,read,19,,40.451299539,0.00046825999999811074
7662,40453394318,invoke,5.0,write,19,,40.453394318,0.002094779000003655
7663,40453790153,invoke,6.0,cas,19,,40.453790153,0.00039583499999906735
7664,40455109435,invoke,4.0,read,19,,40.455109435,0.0013192819999972016
7665,40531775312,ok,1.0,read,19,,40.531775312,0.07666587700000349
7666,40531809287,ok,9.0,write,19,,40.531809287,3.3975000000907585e-05
7667,40531826474,ok,6.0,cas,19,,40.531826474,1.718699999742057e-05
7668,40531833952,ok,0.0,read,19,,40.531833952,7.478000000560314e-06
7669,40531839471,ok,5.0,write,19,,40.531839471,5.518999998344043e-06
7670,40531843989,invoke,5.0,write,19,,40.531843989,4.518000004338774e-06
7671,40587563581,ok,4.0,read,19,,40.587563581,0.055719591999995544
7672,40587576916,invoke,6.0,write,19,,40.587576916,1.333500000555432e-05
7673,40590737969,invoke,4.0,read,19,,40.590737969,0.0031610529999994696
7674,40591126605,invoke,0.0,read,19,,40.591126605,0.0003886359999967226
7675,40593363127,invoke,9.0,cas,19,,40.593363127,0.0022365220000040154
7676,40593739445,invoke,1.0,read,19,,40.593739445,0.0003763179999936028
7677,40593922222,ok,6.0,write,19,,40.593922222,0.0001827770000062401
7678,40594109713,invoke,6.0,write,19,,40.594109713,0.00018749099999837426
7679,40597198066,ok,5.0,write,19,,40.597198066,0.0030883529999954362
7680,40597734559,ok,0.0,read,19,,40.597734559,0.0005364930000055779
7681,40597765601,invoke,5.0,write,19,,40.597765601,3.104199999626189e-05
7682,40601805864,invoke,0.0,read,19,,40.601805864,0.004040263000000266
7683,40695979384,ok,4.0,read,19,,40.695979384,0.09417351999999823
7684,40696012326,fail,9.0,cas,19,,40.696012326,3.2942000004254623e-05
7685,40696020692,ok,6.0,write,19,,40.696020692,8.365999995874063e-06
7686,40696025760,ok,1.0,read,19,,40.69602576,5.068000000107986e-06
7687,40696033377,ok,5.0,write,19,,40.696033377,7.617000001403085e-06
7688,40696037938,invoke,9.0,write,19,,40.696037938,4.561000004343896e-06
7689,40698230097,invoke,1.0,read,19,,40.698230097,0.002192158999996252
7690,40700827949,invoke,5.0,write,19,,40.700827949,0.0025978520000009553
7691,41324746550,invoke,6.0,cas,19,,41.32474655,0.6239186009999997
7692,41331339236,invoke,4.0,read,19,,41.331339236,0.006592685999997627
7693,41618238243,ok,0.0,read,19,,41.618238243,0.28689900700000237
7694,41618320002,ok,1.0,read,19,,41.618320002,8.175899999685043e-05
7695,41618328442,ok,6.0,cas,19,,41.618328442,8.44000000199685e-06
7696,41618334389,ok,9.0,write,19,,41.618334389,5.946999998229785e-06
7697,41618337579,ok,5.0,write,19,,41.618337579,3.1900000010409713e-06
7698,41618340374,ok,4.0,read,19,,41.618340374,2.795000000332948e-06
7699,41618343205,invoke,4.0,read,19,,41.618343205,2.831000003311601e-06
7700,41621355413,invoke,0.0,read,19,,41.621355413,0.0030122080000012375
7701,41628098913,invoke,1.0,read,19,,41.628098913,0.006743499999998903
7702,41630195823,invoke,6.0,cas,19,,41.630195823,0.002096909999998786
7703,41632944784,ok,4.0,read,19,,41.632944784,0.0027489610000017706
7704,41633010978,invoke,4.0,read,19,,41.633010978,6.619399999863163e-05
7705,41639877370,ok,0.0,read,19,,41.63987737,0.006866391999999166
7706,41639893732,fail,6.0,cas,19,,41.639893732,1.6361999996661325e-05
7707,41639901007,ok,1.0,read,19,,41.639901007,7.275000001527587e-06
7708,41639904705,invoke,0.0,read,19,,41.639904705,3.6980000004405156e-06
7709,41643111499,invoke,9.0,cas,19,,41.643111499,0.003206794000000457
7710,41689994050,ok,4.0,read,19,,41.68999405,0.04688255100000305
7711,41690013465,ok,0.0,read,19,,41.690013465,1.9414999997025006e-05
7712,41690019576,invoke,5.0,cas,19,,41.690019576,6.110999997588351e-06
7713,41691713394,invoke,6.0,write,19,,41.691713394,0.0016938179999996805
7714,41694271025,invoke,1.0,read,19,,41.694271025,0.0025576310000019475
7715,41696732683,invoke,4.0,read,19,,41.696732683,0.002461658000001421
7716,41698385996,fail,5.0,cas,19,,41.698385996,0.0016533129999984908
7717,41699157764,invoke,0.0,read,19,,41.699157764,0.000771767999999895
7718,41701137537,invoke,5.0,write,19,,41.701137537,0.001979773000002183
7719,41702199540,fail,9.0,cas,19,,41.70219954,0.0010620030000012548
7720,41702274932,ok,6.0,write,19,,41.702274932,7.539199999939683e-05
7721,41702290440,invoke,6.0,write,19,,41.70229044,1.5507999997055322e-05
7722,41704246297,ok,1.0,read,19,,41.704246297,0.001955856999998673
7723,41704294903,ok,4.0,read,19,,41.704294903,4.860600000000659e-05
7724,41704305981,invoke,1.0,read,19,,41.704305981,1.10779999999977e-05
7725,41704931242,invoke,9.0,cas,19,,41.704931242,0.0006252610000032632
7726,41707365609,invoke,4.0,read,19,,41.707365609,0.0024343669999993267
7727,41754921215,ok,1.0,read,19,,41.754921215,0.04755560600000308
7728,41754989763,fail,9.0,cas,19,,41.754989763,6.854799999445049e-05
7729,41754998303,ok,5.0,write,19,,41.754998303,8.54000000316546e-06
7730,41755001451,ok,6.0,write,19,,41.755001451,3.1479999975658757e-06
7731,41755004918,ok,0.0,read,19,,41.755004918,3.4669999990910583e-06
7732,41755007901,ok,4.0,read,19,,41.755007901,2.983000001677283e-06
7733,41755010385,invoke,0.0,read,19,,41.755010385,2.483999999469688e-06
7734,41788201869,invoke,5.0,write,19,,41.788201869,0.033191483999999605
7735,41790150606,invoke,6.0,cas,19,,41.790150606,0.001948736999999312
